
** training sigarra **

** repeat 0 **

** fold 0 **
Indexing events using cutoff of 4

	Computing event counts...  done. 147459 events
156:  ... loglikelihood=-3901.1092615574216	0.9965098926491118
157:  ... loglikelihood=-3886.131352374816	0.9965219275020459
158:  ... loglikelihood=-3871.313173687321	0.9965279449285129
159:  ... loglikelihood=-3856.6519955394037	0.9965279449285129
160:  ... loglikelihood=-3842.145151807782	0.996539979781447
161:  ... loglikelihood=-3827.790038314235	0.9965520146343811
162:  ... loglikelihood=-3813.5841110064516	0.9965520146343811
163:  ... loglikelihood=-3799.5248842026385	0.9965881191931835
164:  ... loglikelihood=-3785.6099288985147	0.9966061714725846
165:  ... loglikelihood=-3771.8368711331073	0.9966121888990517
166:  ... loglikelihood=-3758.2033904117525	0.9966182063255187
167:  ... loglikelihood=-3744.7072181830786	0.9966302411784528
168:  ... loglikelihood=-3731.346136368871	0.9966422760313869
169:  ... loglikelihood=-3718.117975943652	0.9966663457372551
170:  ... loglikelihood=-3705.020615562962	0.9966723631637221

Training data summary:
#Sentences: 7671
#Tokens: 166184
#Organizacao entities: 2308
#Hora entities: 1011
#Localizacao entities: 1585
#UnidadeOrganica entities: 1795
#Evento entities: 411
#Data entities: 2804
#Curso entities: 516
#Pessoa entities: 2149

Writing name finder model ... done (0.814s)

Wrote name finder model to
path: /home/arop/ner-re-pt/tools/open-nlp/train/models/repeat-3/sigarra/fold-9/pt-ner-sigarra.bin

Execution time: 60.957 seconds

real	1m1.086s
user	1m5.980s
sys	0m0.280s

real	39m9.662s
user	42m7.564s
sys	0m12.392s

** performing ner sigarra **

** repeat 0 **

** fold 0 **
Loading Token Name Finder model ... done (0.173s)


Average: 1636.8 sent/s 
Total: 1023 sent
Runtime: 0.625s

** fold 1 **
Loading Token Name Finder model ... done (0.151s)


Average: 1449.3 sent/s 
Total: 958 sent
Runtime: 0.661s

** fold 2 **
Loading Token Name Finder model ... done (0.177s)


Average: 1419.7 sent/s 
Total: 910 sent
Runtime: 0.641s

** fold 3 **
Loading Token Name Finder model ... done (0.175s)


Average: 1423.3 sent/s 
Total: 1012 sent
Runtime: 0.711s

** fold 4 **
Loading Token Name Finder model ... done (0.171s)


Average: 1400.3 sent/s 
Total: 1095 sent
Runtime: 0.782s

** fold 5 **
Loading Token Name Finder model ... done (0.175s)


Average: 1471.3 sent/s 
Total: 846 sent
Runtime: 0.575s

** fold 6 **
Loading Token Name Finder model ... done (0.164s)


Average: 1380.8 sent/s 
Total: 1095 sent
Runtime: 0.793s

** fold 7 **
Loading Token Name Finder model ... done (0.155s)


Average: 1428.8 sent/s 
Total: 1043 sent
Runtime: 0.73s

** fold 8 **
Loading Token Name Finder model ... done (0.175s)


Average: 1444.6 sent/s 
Total: 952 sent
Runtime: 0.659s

** fold 9 **
Loading Token Name Finder model ... done (0.217s)


Average: 649.6 sent/s 
Total: 89 sent
Runtime: 0.137s

** repeat 1 **

** fold 0 **
Loading Token Name Finder model ... done (0.170s)


Average: 1286.5 sent/s 
Total: 916 sent
Runtime: 0.712s

** fold 1 **
Loading Token Name Finder model ... done (0.173s)


Average: 1408.5 sent/s 
Total: 1055 sent
Runtime: 0.749s

** fold 2 **
Loading Token Name Finder model ... done (0.179s)


Average: 1380.8 sent/s 
Total: 1037 sent
Runtime: 0.751s

** fold 3 **
Loading Token Name Finder model ... done (0.177s)


Average: 1332.5 sent/s 
Total: 1006 sent
Runtime: 0.755s

** fold 4 **
Loading Token Name Finder model ... done (0.172s)


Average: 1599.7 sent/s 
Total: 1003 sent
Runtime: 0.627s

** fold 5 **
Loading Token Name Finder model ... done (0.152s)


Average: 1205.5 sent/s 
Total: 880 sent
Runtime: 0.73s

** fold 6 **
Loading Token Name Finder model ... done (0.170s)


Average: 1444.3 sent/s 
Total: 1037 sent
Runtime: 0.718s

** fold 7 **
Loading Token Name Finder model ... done (0.178s)


Average: 1659.7 sent/s 
Total: 1039 sent
Runtime: 0.626s

** fold 8 **
Loading Token Name Finder model ... done (0.179s)


Average: 1413.0 sent/s 
Total: 1023 sent
Runtime: 0.724s

** fold 9 **
Loading Token Name Finder model ... done (0.182s)


Average: 551.0 sent/s 
Total: 27 sent
Runtime: 0.049s

** repeat 2 **

** fold 0 **
Loading Token Name Finder model ... done (0.175s)


Average: 1401.7 sent/s 
Total: 1005 sent
Runtime: 0.717s

** fold 1 **
Loading Token Name Finder model ... done (0.170s)


Average: 1364.9 sent/s 
Total: 950 sent
Runtime: 0.696s

** fold 2 **
Loading Token Name Finder model ... done (0.169s)


Average: 1354.2 sent/s 
Total: 994 sent
Runtime: 0.734s

** fold 3 **
Loading Token Name Finder model ... done (0.166s)


Average: 1841.0 sent/s 
Total: 1077 sent
Runtime: 0.585s

** fold 4 **
Loading Token Name Finder model ... done (0.172s)


Average: 1497.6 sent/s 
Total: 945 sent
Runtime: 0.631s

** fold 5 **
Loading Token Name Finder model ... done (0.172s)


Average: 1323.0 sent/s 
Total: 897 sent
Runtime: 0.678s

** fold 6 **
Loading Token Name Finder model ... done (0.184s)


Average: 1145.9 sent/s 
Total: 1084 sent
Runtime: 0.946s

** fold 7 **
Loading Token Name Finder model ... done (0.174s)


Average: 1635.8 sent/s 
Total: 970 sent
Runtime: 0.593s

** fold 8 **
Loading Token Name Finder model ... done (0.169s)


Average: 1351.4 sent/s 
Total: 1073 sent
Runtime: 0.794s

** fold 9 **
Loading Token Name Finder model ... done (0.192s)


Average: 395.1 sent/s 
Total: 32 sent
Runtime: 0.081s

** repeat 3 **

** fold 0 **
Loading Token Name Finder model ... done (0.176s)


Average: 1616.6 sent/s 
Total: 1012 sent
Runtime: 0.626s

** fold 1 **
Loading Token Name Finder model ... done (0.149s)


Average: 1447.2 sent/s 
Total: 987 sent
Runtime: 0.682s

** fold 2 **
Loading Token Name Finder model ... done (0.174s)


Average: 1690.4 sent/s 
Total: 901 sent
Runtime: 0.533s

** fold 3 **
Loading Token Name Finder model ... done (0.173s)


Average: 1498.3 sent/s 
Total: 1296 sent
Runtime: 0.865s

** fold 4 **
Loading Token Name Finder model ... done (0.172s)


Average: 1360.6 sent/s 
Total: 947 sent
Runtime: 0.696s

** fold 5 **
Loading Token Name Finder model ... done (0.172s)


Average: 1473.2 sent/s 
Total: 1043 sent
Runtime: 0.708s

** fold 6 **
Loading Token Name Finder model ... done (0.168s)


Average: 1501.6 sent/s 
Total: 949 sent
Runtime: 0.632s

** fold 7 **
Loading Token Name Finder model ... done (0.179s)


Average: 1465.5 sent/s 
Total: 891 sent
Runtime: 0.608s

** fold 8 **
Loading Token Name Finder model ... done (0.199s)


Average: 1522.2 sent/s 
Total: 959 sent
Runtime: 0.63s

** fold 9 **
Loading Token Name Finder model ... done (0.176s)


Average: 447.4 sent/s 
Total: 34 sent
Runtime: 0.076s

real	0m43.620s
user	1m54.064s
sys	0m3.432s

** repeat 0 **
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
