id,title,subtitle,source_url,content,published_date,event_start_date,event_end_date
fadeup-14613,BOLSA PARA INVESTIGAÇÃO | Fulbright e FCT,Candidaturas até 31 de janeiro de 2017,https://sigarra.up.pt/fadeup/pt/noticias_geral.ver_noticia?p_nr=14613,"<div><br>Estamos a divulgar, atrav&#233;s de comunica&#231;&#227;o da Fulbright Commission Portugal, os concursos para a Bolsa Fulbright para Investiga&#231;&#227;o e para a Bolsa Fulbright para Investiga&#231;&#227;o com o apoio da FCT, para o ano acad&#233;mico 2017/2018.<br>&#160;<br>As candidaturas poder&#227;o ser efetuadas at&#233; <strong>31 de janeiro</strong> de 2017.<br>&#160;<br>Todos os pedidos de informa&#231;&#227;o sobre esta bolsa devem ser enviados por email para plemos@fulbright.pt.<br>&#160;<br>Informa&#231;&#227;o adicional poder&#225; ser consultada no documento 
anexo.








</div>",2017-01-10,,
flup-58425,"II Ciclo de Conferências Mensais do IS-UP ""Contextos, mutações e desafios: uma perspetiva longitudinal sobre o Ensino Superior Politécnico""",22 de fevereiro | 13h30 | sala de reuniões,https://sigarra.up.pt/flup/pt/noticias_geral.ver_noticia?p_nr=58425,"<div><p>Dando sequ&#234;ncia ao ciclo de confer&#234;ncias mensais do Instituto de Sociologia da Universidade do Porto, convida-se a comunidade acad&#233;mica e o p&#250;blico em geral para mais um encontro em torno das grandes quest&#245;es e conceitos da Sociologia.</p>


<p>&#160;</p>


<p>A sexta confer&#234;ncia do ciclo realizar-se-&#225; no pr&#243;ximo dia 22 de fevereiro, pelas 13h30, na Sala de Reuni&#245;es da Faculdade de Letras da Universidade do Porto. &#201; conferencista convidado Lu&#237;s Nuno Sousa, para discutir o tema dos &#8220;Contextos, muta&#231;&#245;es e desafios: uma perspetiva longitudinal sobre o Ensino Superior Polit&#233;cnico&#8221;. O coment&#225;rio ser&#225; da investigadora do Instituto de Sociologia Sofia Alexandra Cruz. Seguir-se-&#225;, como habitualmente, um debate alargado ao p&#250;blico.</p>


<p>&#160;</p>


<p>A entrada &#233; livre e todos os participantes receber&#227;o um certificado de participa&#231;&#227;o.<br><br>
<img src=""https://sigarra.up.pt/flup/pt/noticias_geral.noticias_cont?p_id=F-130716437/Fotografia.jpg""></p>


<p>Lu&#237;s Nuno Sousa</p>


<p>Licenciado em Sociologia pela FLUP (1999), mestre em Ci&#234;ncias Sociais pelo ISCTE (2003) e doutorado em Sociologia pela FLUP (2010). &#201; Professor Adjunto na Escola Superior de Educa&#231;&#227;o de Viseu no Instituto Polit&#233;cnico de Viseu, onde exerce doc&#234;ncia desde 2000 ao n&#237;vel dos 1&#186;s e 2&#186;s ciclos, p&#243;s-gradua&#231;&#245;es, complementos de forma&#231;&#227;o, profissionaliza&#231;&#245;es em servi&#231;o nas diversas unidades org&#226;nicas do IPV - Escola Superior de Educa&#231;&#227;o; Escola Superior de Tecnologia e Gest&#227;o e Escola Superior de Sa&#250;de. Orientador, arguente e presidente de diversos j&#250;ris de 2&#186;s ciclos do IPV, coordenador do mestrado de Comunica&#231;&#227;o e Marketing da ESEV (2011-13) e membro eleito de v&#225;rios &#243;rg&#227;os da ESEV. Desde 2006 membro do Instituto de Sociologia da Universidade do Porto e desde 2009 do Centro de estudos em Educa&#231;&#227;o, Tecnologia e Sa&#250;de do IPV. A sua &#225;rea de investiga&#231;&#227;o tem sido desenvolvida no &#226;mbito da Sociologia do trabalho e das organiza&#231;&#245;es, com &#234;nfase nas problem&#225;ticas da transi&#231;&#227;o para o trabalho dos diplomados do ensino superior, emprego e mercado de trabalho, juventude, ensino superior polit&#233;cnico e empreendedorismo. <br><br>
<img src=""https://sigarra.up.pt/flup/pt/noticias_geral.noticias_cont?p_id=F1222927964/Cartaz.jpg""></p>








</div>",2017-01-10,2017-02-22,2017-02-22
fpceup-32457,Debate | Cursos e disciplinas - afinal para que servem?,25 de maio | 17h30 | Auditório 1,https://sigarra.up.pt/fpceup/pt/noticias_geral.ver_noticia?p_nr=32457,"<div>

Ao longo de 2017, o OBVIE - Observat&#243;rio da Vida nas Escolas organiza o seu VI Ciclo de Debates, intitulado ""<strong>&#192;s vezes em meu nome! &#8211; presen&#231;as e expetativas de alunos e estudantes na decis&#227;o e a&#231;&#227;o das escolas</strong>"".<br><br>O quinto e &#250;ltimo&#160;debate decorre no dia 25 de maio&#160;e recebe <strong>Maria do C&#233;u Rold&#227;o</strong>.<br>A sess&#227;o vai trabalhar o tema ""<strong>Cursos e disciplinas - afinal para que servem?</strong>""<br><br>A sess&#227;o decorre no Audit&#243;rio 1 da FPCEUP &#224;s 17h30. <br><br>A entrada &#233; gratuita, mas exige inscri&#231;&#227;o em&#160;goo.gl/FJfCfS<br><br><br><br><strong>Mais informa&#231;&#245;es</strong>:<br>OBVIE - Observat&#243;rio da Vida nas Escolas <br>CIIE - Centro de Investiga&#231;&#227;o e Interven&#231;&#227;o Educativas <br>Faculdade de Psicologia e de Ci&#234;ncias da Educa&#231;&#227;o da Universidade do Porto <br>Rua Alfredo Allen <br>4200-135 Porto <br>T. | +351 22 040 06 34 <br>E. | obvie.ciie@gmail.com <br>W. | www.fpce.up.pt/ciie/obvie

<p>
</p>











</div>",2017-01-10,2017-05-25,2017-05-25
fcup-20072,Bolsa Investigação Mestres | Projeto NOVTINALBEST,Canditaturas de 09 a 20 de janeiro 2017,https://sigarra.up.pt/fcup/pt/noticias_geral.ver_noticia?p_nr=20072,"<div><strong>Bolsa de Investiga&#231;&#227;o (M/F)</strong><br><br><br>Encontra-se aberto concurso documental para uma vaga de Professor Associado para a &#225;rea disciplinar de F&#237;sica e Astronomia da Bolsa de Investiga&#231;&#227;o (M/F)<br><br>


Encontra-se aberto concurso para a atribui&#231;&#227;o de uma Bolsa de Investiga&#231;&#227;o para Mestres no &#226;mbito do Projeto NOVTINALBEST (M-ERA.NET/0007/2014), nas seguintes condi&#231;&#245;es:<br><br>&#193;rea Cient&#237;fica: Qu&#237;mica <br><br>Requisitos de admiss&#227;o: Mestrado em Qu&#237;mica<br>Plano de trabalhos: O objetivo do trabalho &#233; o de preparar e caracterizar ligas de estanho depositadas a partir de l&#237;quidos i&#243;nicos de baixo eut&#233;ctico


Legisla&#231;&#227;o e regulamenta&#231;&#227;o aplic&#225;vel: Lei n&#186;. 40/2004, de 18 de agosto, alterada pelo Decreto-Lei n.&#186; 202/2012, de 27 de agosto, e alterado pelo Decreto-Lei n&#186; 233/2012, de 29 de outubro e pela Lei n&#186; 12/2013, de 29 de janeiro e pelo Decreto-Lei n&#186; 89/2013, de 09 de julho (Estatuto do Bolseiro de Investiga&#231;&#227;o Cient&#237;fica); Regulamento de Bolsas de Investiga&#231;&#227;o da Funda&#231;&#227;o para a Ci&#234;ncia e a Tecnologia, em vigor (http://www.fct.pt/apoios/bolsas/regulamento.phtml.pt) e Regulamento de Bolsas da Universidade do Porto.<br>Local de trabalho: O trabalho ser&#225; desenvolvido no Departamento de Qu&#237;mica e Bioqu&#237;mica, da Faculdade de Ci&#234;ncias da UP. O bolseiro realizar&#225; o seu trabalho sob a orienta&#231;&#227;o cient&#237;fica do Prof. Dr. Ant&#243;nio Fernando Sousa da Silva.<br><br>


Dura&#231;&#227;o da bolsa: A bolsa ter&#225; a dura&#231;&#227;o de 6 meses (eventualmente renov&#225;vel at&#233; ao limite m&#225;ximo previsto no projeto e regulamento aplic&#225;vel), com in&#237;cio previsto em fevereiro de 2017, em regime de exclusividade.


Valor do subs&#237;dio de manuten&#231;&#227;o mensal: O montante da bolsa corresponde a &#8364;980, conforme tabela de valores das bolsas atribu&#237;das diretamente pela FCT, I.P. no Pa&#237;s (http://alfa.fct.mctes.pt/apoios/bolsas/valores).<br>O pagamento ser&#225; efetuado por transfer&#234;ncia banc&#225;ria.<br><br>


M&#233;todos de sele&#231;&#227;o: Os m&#233;todos de sele&#231;&#227;o com a respetiva pondera&#231;&#227;o (entre par&#234;ntesis) a utilizar ser&#227;o os seguintes: experi&#234;ncia efetiva na &#225;rea da eletroqu&#237;mica (35%);&#160; experi&#234;ncia na &#225;rea dos l&#237;quidos i&#243;nicos de baixo eut&#233;tico (25%), experi&#234;ncia em t&#233;cnicas de caracteriza&#231;&#227;o de superf&#237;cies (15%), avalia&#231;&#227;o curricular consistindo em: m&#233;dia de Mestrado (15%);&#160; outros elementos que possam ser relevantes (10%). Em caso de empate nos crit&#233;rios anteriores, poder&#225; haver lugar a uma entrevista. A entrevista poder&#225; ter um peso m&#225;ximo de 10% para a avalia&#231;&#227;o final.<br><br>


Composi&#231;&#227;o do j&#250;ri de sele&#231;&#227;o: <br>Presidente &#8211; Prof. Ant&#243;nio Fernando Sousa da Silva.<br>1&#186; vogal efetivo &#8211; Prof. Cosme Neves Resende Moura.<br>2&#186; vogal efetivo &#8211; Prof. Carlos Manuel de Melo Pereira.<br>1&#186; vogal suplente &#8211;Prof. Manuel Augusto Gomes de Oliveira Azenha.<br>2&#186; vogal suplente &#8211; Prof. Paulo Joaquim Ferreira de Almeida.


Forma de publicita&#231;&#227;o/notifica&#231;&#227;o dos resultados: <br><br>Os resultados finais da avalia&#231;&#227;o, ser&#227;o divulgados, atrav&#233;s de lista ordenada por classifica&#231;&#227;o final, enviada aos candidatos atrav&#233;s de email.<br><br>Prazo de candidatura e forma de apresenta&#231;&#227;o das candidaturas: <br><br>As candidaturas devem ser formalizadas, obrigatoriamente, atrav&#233;s email para recursos.humanos@fc.up.pt, com conhecimento para cmpereir@fc.up.pt, indicando no assunto: Candidatura a Bolsa de Investiga&#231;&#227;o projeto NOVTINALBEST (FCUP_ NOVTINALBEST), acompanhadas dos seguintes documentos: Carta de Motiva&#231;&#227;o, Curriculum Vitae, certificado de habilita&#231;&#245;es e outros documentos comprovativos considerados relevantes.








</div>",2017-01-10,,
flup-58423,"EDULOG's International Conference on ""Economic development in Southern European Regions: Policies and higher education""","25th and 26th May | Porto, Portugal",https://sigarra.up.pt/flup/pt/noticias_geral.ver_noticia?p_nr=58423,"<div>
<img src=""https://sigarra.up.pt/flup/pt/noticias_geral.noticias_cont?p_id=F592672652/CARTAZEDULOG_scall.jpg""><br><br>


<p>For the first time EDULOG will be hosting a Conference dedicated to the link between human capital, higher education (innovation) and regional development, focused on the four Southern European countries, Portugal, Spain, Italy and Greece.</p>


<p>You can find the overall description of the Conference in the&#160;website:&#160;<strong>http://conferencia2017.edulog.pt/</strong></p>


<p>&#160;</p>
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         







</div>",2017-01-10,2017-05-25,2017-05-26
fpceup-32497,Seminário | The Predictive Mind and Emotion: Predictive Coding Approaches in Affective Neuroscience,8 de fevereiro | Auditório 1,https://sigarra.up.pt/fpceup/pt/noticias_geral.ver_noticia?p_nr=32497,"<div>

No dia 8 de fevereiro de 2017, o Laborat&#243;rio de Neuropsicofisiologia organiza o semin&#225;rio ""The Predictive Mind and Emotion: Predictive Coding approaches in Affective Neuroscience"". <br><br>O semin&#225;rio decorre no Audit&#243;rio 1 da FPCEUP. <br>A entrada &#233; gratuita, mas exige inscri&#231;&#227;o em: goo.gl/DazXBH<br><br>
<h3>Sobre o semin&#225;rio</h3>
<em>Predictive coding approaches highlight the active role of the brain in shaping perception and action. To perceive is considered not merely the passive reception of stimulus information, but rather an active process of inferring the external causes of that stimulation based on stimulus, context, and past information. Recently these models have been extended to account for affect and interoception and these new developments open exciting new avenues for research for Psychology and Neuroscience.</em>
<p>O semin&#225;rio faz parte das atividades do projeto ""The role of affective dimensions in the perception of facial expressions of emotion: Neuropsychophysiological, developmental, and neuroimaging examination of an affective predictive coding framework"", financiado pela Funda&#231;&#227;o Bial (242/14).</p>
<h3>Programa/Program</h3>
<p><strong>10h15&#160; &#160; &#160;Opening</strong></p>
<p><strong>10h30&#160; &#160; &#160;What is Predictive Coding? An active inference approach to explanation in Psychology and Neuroscience</strong><br>&#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160;Fernando Ferreira-Santos, PhD, University of Porto</p>
<p><strong>11h30&#160; &#160; &#160;Neural processing of facial expressions of emotion and Predictive Coding</strong><br>&#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160;Mariana R. Pereira, MSc, University of Porto</p>
<p><strong>12h30&#160; &#160; &#160;Lunch break</strong></p>
<p><strong>14h00 &#160; &#160; Prediction in auditory emotional processing</strong>&#160; &#160;<br>&#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160;Ana P. Pinheiro, PhD, University of Lisbon</p>
<p><strong>15h00&#160; &#160; &#160;Break</strong></p>
<p><strong>15h30 &#160; &#160; Emotion inside out: From cartoon neuroscience to the predictive brain</strong><br>&#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160;Lisa Feldman Barrett, PhD, Northeastern University, Boston, USA (video-conference)<br><br><br></p>
<h3>Mais informa&#231;&#245;es</h3>
Laborat&#243;rio de Neuropsicofisiologia | Laboratory of Neuropsychophysiology <br>Faculdade de Psicologia e de Ci&#234;ncias da Educa&#231;&#227;o da Universidade do Porto <br>Rua Alfredo Allen <br>4200-135 Porto <br>T. | +351 22 040 06 51 (ext.: 301) <br>E. | labnpf@fpce.up.pt <br>W. | www.fpce.up.pt/labpsi/ <br>F. | facebook.com/labneuropsico

<p>
<img src=""https://sigarra.up.pt/fpceup/pt/noticias_geral.noticias_cont?p_id=F494702707/FSANTOS_cartaz_08fev2017.png""></p>



                                                                                                                                                                                                                                                                                                                                                                                                                                                                         







</div>",2017-01-10,2017-02-08,2017-02-08
flup-58402,Atribuição de Bolsas de Estudo de Mestrado e de Doutoramento na Turquia,Candidatura de 16 de janeiro a 17 de fevereiro de 2017,https://sigarra.up.pt/flup/pt/noticias_geral.ver_noticia?p_nr=58402,"<div><br>
Informam-se os estudantes interessados que a Rep&#250;blica da Turquia atribui
<strong> BOLSAS DE ESTUDO EM PROGRAMAS DE ESTUDO DE MESTRADO E DE DOUTORAMENTO.</strong>
<br>
<br>
As candidaturas peder&#227;o ser efetuadas atrav&#233;s da p&#225;gina 
<strong>https://www.turkiyeburslari.gov.tr/en/</strong>
<br>
<br>
&#160;Consulte 

o of&#237;cio
 da Rep&#250;blica da Turquia. 
<br>
<br>
<br>
<br>
<br>


<h5><strong>Servi&#231;o de gest&#227;o acad&#233;mica</strong><br><strong>Telef: 226077100 email:sga@letras.up.pt </strong><br><strong>Atendimento: </strong><br><strong>Dias: segunda a sexta </strong><br><strong>Hor&#225;rio: 10h00 &#224;s 16h00</strong></h5>








</div>",2017-01-10,,
fpceup-32458,Debate | Gerir 25% do currículo em nome da diferenciação curricular,27 de abril | 17h30 | Auditório 1,https://sigarra.up.pt/fpceup/pt/noticias_geral.ver_noticia?p_nr=32458,"<div>

Ao longo de 2017, o OBVIE - Observat&#243;rio da Vida nas Escolas organiza o seu VI Ciclo de Debates, intitulado ""<strong>&#192;s vezes em meu nome! &#8211; presen&#231;as e expetativas de alunos e estudantes na decis&#227;o e a&#231;&#227;o das escolas</strong>"".<br><br>O quarto debate decorre no dia 27 de abril.<br>A sess&#227;o vai trabalhar o tema ""<strong>Gerir 25% do curr&#237;culo em nome da diferencia&#231;&#227;o curricular</strong>"".<br><br>A sess&#227;o decorre no Audit&#243;rio 1 da FPCEUP &#224;s 17h30. <br><br>A entrada &#233; gratuita, mas exige inscri&#231;&#227;o em&#160;goo.gl/RSBNb9<br><br><br><strong>Pr&#243;ximos debates deste ciclo:</strong><br>
<ul>
<li>25 de maio: Cursos e disciplinas &#8211; afinal para que servem?</li>
</ul>
<br><br><strong>Mais informa&#231;&#245;es:</strong><br>OBVIE - Observat&#243;rio da Vida nas Escolas <br>CIIE - Centro de Investiga&#231;&#227;o e Interven&#231;&#227;o Educativas <br>Faculdade de Psicologia e de Ci&#234;ncias da Educa&#231;&#227;o da Universidade do Porto <br>Rua Alfredo Allen <br>4200-135 Porto <br>T. | +351 22 040 06 34 <br>E. | obvie.ciie@gmail.com <br>W. | www.fpce.up.pt/ciie/obvie

<p>
</p>











</div>",2017-01-10,2017-04-27,2017-04-27
fadeup-14612,COMPETIÇÃO DE CINEMA | Study in Europe,Candidaturas de 9 de janeiro a 10 de fevereiro de 2017,https://sigarra.up.pt/fadeup/pt/noticias_geral.ver_noticia?p_nr=14612,"<div><p><br>A British Council, anuncia a realiza&#231;&#227;o de uma competi&#231;&#227;o de cinema, para estudantes, com vista &#224; produ&#231;&#227;o de curtas-metragens que incidam sobre as experi&#234;ncias de vida dos estudantes matriculados nas institui&#231;&#245;es de ensino superior reconhecidas, em toda a Europa.<br><br>O objetivo do projeto &#233; reunir filmes inovadores, divertidos e originais, que mostrem aos potenciais estudantes o que a Europa tem para oferecer. <br><br>As candidaturas dos estudantes poder&#227;o ser efetuadas entre <strong>9 de janeiro</strong> e <strong>10 de fevereiro</strong> de 2017 e o vencedor receber&#225; um pr&#233;mio no valor de 150,00&#8364;.<br><br>Informa&#231;&#227;o adicional poder&#225; ser consultada em: Study in Europe project e Study in Europe website.</p>
                                                                                                               







</div>",2017-01-10,,
fadeup-14592,BOLSA DE ESTUDOS | República da Turquia,Candidaturas de 16 de janeiro a 17 de fevereiro de 2017,https://sigarra.up.pt/fadeup/pt/noticias_geral.ver_noticia?p_nr=14592,"<div><p><br>A Embaixada da Rep&#250;blica da Turquia em Portugal anuncia, a atribui&#231;&#227;o de bolsas de estudo destinadas aos estudantes que se inscrevam em programas de estudos de mestrado ou doutoramento na Turquia.<br><br>As candidaturas poder&#227;o ser efetuadas entre 16 de janeiro e 17 de fevereiro de 2017.<br><br>A informa&#231;&#227;o adicional poder&#225; ser consultada no documento 
anexo e em:&#160;https://www.turkiyeburslari.gov.tr/en/english-home/&#160;ou&#160;www.trscholarships.org. </p>








</div>",2017-01-09,,
flup-58382,"[Call for Papers] Encontro de investigação do Grupo de Estudos Lusófonos «cor: um colóquio sobre luz e pigmento nas ciências, nas letras e nas artes»",Data limite: até 31 de janeiro,https://sigarra.up.pt/flup/pt/noticias_geral.ver_noticia?p_nr=58382,"<div><p>O tema do terceiro encontro de investiga&#231;&#227;o do Grupo de Estudos Lus&#243;fonos &#233; <strong>&#171;cor: um col&#243;quio sobre luz e pigmento nas ci&#234;ncias, nas letras e nas artes&#187;</strong>. &#192; semelhan&#231;a dos anos anteriores, aceitamos investigadores de qualquer ciclo e &#225;rea de estudos (literatura, hist&#243;ria, filosofia, artes pl&#225;sticas e performativas, ci&#234;ncias naturais e outras), deixando &#224; sua responsabilidade a no&#231;&#227;o de conseguirem ou n&#227;o, no seio da sua &#225;rea, desenvolver um trabalho cient&#237;fico que se enquadre no tema proposto.</p>


<p>Os encontros acontecer&#227;o em hor&#225;rio p&#243;s-laboral, de tr&#234;s em tr&#234;s semanas, entre fevereiro e junho, com a presen&#231;a de convidados que dar&#227;o o mote da conversa. As datas est&#227;o definidas desde o in&#237;cio dos encontros, pelo que os participantes ter&#227;o ainda de assumir o compromisso de poder estar presente. Todos ter&#227;o o direito de apresentar publicamente o seu trabalho num col&#243;quio em outubro de 2017 e de o ver publicado numa pr&#243;xima edi&#231;&#227;o da <em>Revista Curupira</em>.</p>


<p>Inscri&#231;&#245;es <strong>at&#233; 31 de janeiro</strong> com nome e forma&#231;&#227;o para<strong> grupoestudoslusofonos@gmail.com<br><br><br>
<img src=""https://sigarra.up.pt/flup/pt/noticias_geral.noticias_cont?p_id=F320795634/Grupo%20Estudos%20Lus%C3%B3fonos.jpg""><br></strong></p>








</div>",2017-01-09,,
fep-20169,Advanced Training in Economics | Roy Thurik,"16, 17, 18, 19 and 20 January ",https://sigarra.up.pt/fep/pt/noticias_geral.ver_noticia?p_nr=20169,"<div><img src=""https://sigarra.up.pt/fep/pt/noticias_geral.noticias_cont?p_id=F510913839/Cartaz_Advanced_Training_in_Economics_jan2017.png"">








</div>",2017-01-09,2017-01-16,2017-01-20
flup-58362,"1.º Colóquio JRAAS ""Of Monsters and Men and Women""",17 de janeiro | 15h00 | sala 201,https://sigarra.up.pt/flup/pt/noticias_geral.ver_noticia?p_nr=58362,"<div><p>No dia 17 de janeiro, o JRAAS organizar&#225; um col&#243;quio intitulado ""Of Monsters and Men and Women"", com o objetivo de apresentar diferentes perspetivas da cultura e literatura em volta de um mesmo tema. Abrangendo v&#225;rias &#225;reas, desde a literatura medieval alem&#227; aos estudos anglo-americanos, passando pela cultura portuguesa, esta discuss&#227;o centrar-se-&#225; nos monstros &#8212; quer literais quer figurados &#8212;, nos homens e nas mulheres.<br><br> S&#227;o todos e todas bem-vindos e bem-vindas! A entrada &#233; livre!<br><br> Mais informa&#231;&#227;o em: http://www.cetaps.com/?id=15<br><br>
<img src=""https://sigarra.up.pt/flup/pt/noticias_geral.noticias_cont?p_id=F688212007/JRAAS%2017%20janeiro.jpg""><br></p>








</div>",2017-01-09,2017-01-17,2017-01-17
fcnaup-10324,Entrevista Motivacional na mudança do comportamento em Nutrição e Saúde,Inscrições abertas,https://sigarra.up.pt/fcnaup/pt/noticias_geral.ver_noticia?p_nr=10324,"<div><strong>Coordena&#231;&#227;o<br></strong>
Prof. Doutor&#160;Victor Viana
<br>
<br>
<strong>Destinat&#225;rios<br></strong>
Licenciados/Mestres em Ci&#234;ncias da Nutri&#231;&#227;o, Diet&#233;tica, Enfermagem, Medicina ou noutras &#225;reas das Ci&#234;ncias da Sa&#250;de. Estudantes estagi&#225;rios nas &#225;reas das Ci&#234;ncias da Sa&#250;de.
<br>
<br>
<strong>Calendariza&#231;&#227;o<br></strong>
3, 4, 10, 11, 17, 18 e 25 de mar&#231;o 2017.
<br>
<br>


<p><strong>Carga Hor&#225;ria<br></strong>54 horas totais (24 horas de contacto presencial).</p>


<br>
Consulte o&#160;
<strong>
programa</strong>
<br>
<br>
<strong>Inscri&#231;&#245;es/informa&#231;&#245;es:</strong>
<strong>&#160;</strong>
educacaocontinua@fcna.up.pt<br><br>
<img src=""https://sigarra.up.pt/fcnaup/pt/noticias_geral.noticias_cont?p_id=F-870118041/Entrevista%20motivacional.jpg""><br>








</div>",2017-01-09,2017-03-03,2017-03-03
flup-58262,Programa Bolsas Santander Universidades 2017,Mobilidade para Universidades da América Latina,https://sigarra.up.pt/flup/pt/noticias_geral.ver_noticia?p_nr=58262,"<div><img src=""https://sigarra.up.pt/flup/pt/noticias_web.imagem?p_id=58262"">


<p>No &#226;mbito dos Programas de Bolsas Santander que financiam a mobilidade de estudantes, docentes e investigadores da U. Porto, ir&#227;o abrir brevemente candidaturas para a atribui&#231;&#227;o das seguintes bolsas:<br> <br> <strong>1. BOLSAS SANTANDER INVESTIGA&#199;&#195;O:</strong>&#160;programa dirigido a professores, investigadores e doutorandos da UP que pretendam realizar um per&#237;odo de mobilidade acad&#233;mica para investiga&#231;&#227;o, especializa&#231;&#227;o cient&#237;fica e t&#233;cnica numa das universidades ibero-americanas participantes no programa *<br> <br> <strong>2. BOLSAS SANTANDER IBERO-AMERICANAS:</strong>&#160;programa dirigido a estudantes&#160;de 1&#186; e 2&#186; ciclos e Mestrados Integrados da UP que pretendam realizar um per&#237;odo de mobilidade numa das universidades ibero-americanas participantes no programa *<br> <br> <strong>3. BOLSAS SANTANDER LUSO-BRASILEIRAS:</strong>&#160;programa dirigido a estudantes&#160;de 1&#186; e 2&#186; ciclos e Mestrados Integrados da U.Porto que pretendam realizar um per&#237;odo de mobilidade numa Universidade brasileira eleg&#237;vel *<br> <br> *ver lista de institui&#231;&#245;es eleg&#237;veis no &#226;mbito deste programa: 
Universidades na Am&#233;rica Latina<strong><br></strong></p>


<p><strong>Formaliza&#231;&#227;o da candidatura na U.Porto</strong></p>

- Ler atentamente o 

Regulamento de Bolsas Santander 2016
 (&#233; favor notar que o regulamento para 2017 ser&#225; publicado brevemente)
<br>
 - Cumprir todos os crit&#233;rios de elegibilidade estabelecidos pela U.Porto e pela institui&#231;&#227;o de acolhimento
<br>
 
<br>
 
<br>
 
<strong>1. No caso dos estudantes:</strong>
<br>
 - Candidatar-se a um per&#237;odo de estudos m&#237;nimo de um semestre, em tempo integral, na institui&#231;&#227;o de acolhimento
<br>
 - Analisar cuidadosamente a oferta acad&#233;mica da institui&#231;&#227;o de acolhimento dispon&#237;vel durante o per&#237;odo previsto para a realiza&#231;&#227;o da mobilidade
<br>
 - Articular com a institui&#231;&#227;o de acolhimento a sele&#231;&#227;o de disciplinas que permitam dispensa a unidades curriculares na U. Porto, que perfa&#231;am 30 cr&#233;ditos ECTS ou equivalente, por semestre
<br>
 
<br>
 
<strong>2. No caso dos doutorandos:</strong>
<br>
 - Candidatar-se a um per&#237;odo m&#237;nimo de quatro meses, em tempo integral, na institui&#231;&#227;o de acolhimento
<br>
 - Apresentar a proposta de Plano de Trabalho a realizar na institui&#231;&#227;o de acolhimento
<br>
 
<br>
 
<strong>3. No caso dos professores e investigadores:</strong>
<br>
 - Candidatar-se a um per&#237;odo m&#237;nimo de dois meses, em tempo integral, na institui&#231;&#227;o de acolhimento
<br>
 - Apresentar a proposta de Plano de Trabalho a realizar na institui&#231;&#227;o de acolhimento
<br>
 
<br>
 
<br>
 
<strong>Para todos os candidatos:</strong>
<br>
 -&#160;Recolher toda a informa&#231;&#227;o e documentos necess&#225;rios para preencher o Formul&#225;rio de Candidatura online. As candidaturas enviadas por fax, e-mail ou correio n&#227;o ser&#227;o aceites
<br>
 -&#160;Preencher e submeter o Formul&#225;rio de Candidatura online no site 
international.up.pt
 at&#233; &#224; data limite estabelecida e publicitada online m(a anunciar brevemente)
<br>
 - Solicitar o apoio dos T&#233;cnicos Adstritos aos Programas de mobilidade em cada U.O. na obten&#231;&#227;o de documenta&#231;&#227;o relevante para a submiss&#227;o da candidatura. A lista com os contactos dos T&#233;cnicos est&#225; dispon&#237;vel online no mesmo site.
<br>
 
<br>
<strong><br> ATEN&#199;&#195;O:</strong>
<br>
 No caso dos estudantes de 1&#186; e 2&#186; ciclos, conforme mencionado na al&#237;nea k) do art&#186; 2&#186; do Regulamento do Programa Santander, a candidatura no site da UP deve ser precedida de uma candidatura INTERNA (
<strong>Pr&#233;-candidatura</strong>
) no sistema SIGARRA da FLUP:
<br>
<strong>Pr&#233;-candidatura</strong>
: os estudantes interessados ter&#227;o de apresentar uma pr&#233;-candidatura ao 
Programa MOVE
 at&#233; ao 
<strong>dia 15 de janeiro</strong>
.
<br>
 
<br>
 
<br>
 
<strong>DURA&#199;&#195;O DAS MOBILIDADES</strong>
<br>
 -&#160;A mobilidade de estudantes ter&#225; como dura&#231;&#227;o m&#237;nima um semestre (5/6 meses)
<br>
 -&#160;A mobilidade de doutorandos ter&#225; como dura&#231;&#227;o m&#237;nima 4 meses
<br>
 -&#160;A mobilidade de professores e investigadores ter&#225; como dura&#231;&#227;o &#250;nica dois meses
<br>
 
<br>
 
<br>
 
<strong>MONTANTE DA BOLSA:</strong>
<br>
 A bolsa ser&#225; suportada integralmente pelo Banco Santander Totta SA e transferida para uma conta aberta no nome do benefici&#225;rio naquele banco:
<br>
 
<br>
 Valor da bolsa:
<br>
 &#8211; 2.300 euros &#8211; valor &#250;nico para a mobilidade de estudantes de 1&#186; e 2&#186; ciclos e Mestrado Integrado
<br>
 &#8211; 5.000 euros &#8211; valor &#250;nico para a mobilidade de doutorandos, professores e investigadores                                                                                                                                                                                                                                                                                                                                                                                                                                            







</div>",2017-01-09,,
